LipidProbe,gene_name,logFC,pvalue,hit_annotation,CellLine
bf-GPI,OAS3,0.16,0.933775936,no hit,HeLa
bf-GPI,BAB13995.1,0.16,0.837832619,no hit,HeLa
bf-GPI,BAG61327.1,0.16,0.959494495,no hit,HeLa
bf-GPI,GINS3,0.16,0.944849777,no hit,HeLa
bf-GPI,ARS2,0.16,0.908131839,no hit,HeLa
bf-GPI,FKBP5,0.16,0.963954914,no hit,HeLa
bf-GPI,"hCG2001986, isoform CRA_b [Homo sapiens]",0.16,0.933727952,no hit,HeLa
bf-GPI,MRPS5,0.16,0.9222603,no hit,HeLa
bf-GPI,"branched chain aminotransferase 2, mitochondrial variant, partial [Homo sapiens]",0.16,0.948195036,no hit,HeLa
bf-GPI,STXBP3,0.16,0.957089223,no hit,HeLa
bf-GPI,TBK1,0.16,0.947070457,no hit,HeLa
bf-GPI,MRRF,0.16,0.854628107,no hit,HeLa
bf-GPI,ERLIN2,0.15,0.837832619,no hit,HeLa
bf-GPI,SACM1L,0.15,0.933727952,no hit,HeLa
bf-GPI,BAG35595.1,0.15,0.79223114,no hit,HeLa
bf-GPI,CDK7,0.15,0.935324836,no hit,HeLa
bf-GPI,FXR1,0.15,0.92505819,no hit,HeLa
bf-GPI,replication factor C large subunit [Homo sapiens],0.15,0.868062854,no hit,HeLa
bf-GPI,MPFYVE [Homo sapiens],0.15,0.951765594,no hit,HeLa
bf-GPI,heat shock protein [Homo sapiens],0.15,0.963954914,no hit,HeLa
bf-GPI,SH3GL2,0.15,0.953053508,no hit,HeLa
bf-GPI,PPT1,0.15,0.87072127,no hit,HeLa
bf-GPI,SLC25A5,0.15,0.765513411,no hit,HeLa
bf-GPI,LDHB,0.15,0.766072008,no hit,HeLa
bf-GPI,SKIC3,0.15,0.831560829,no hit,HeLa
bf-GPI,BAG35356.1,0.15,0.767091368,no hit,HeLa
bf-GPI,pbk1,0.15,0.80138113,no hit,HeLa
bf-GPI,CA2,0.15,0.922507086,no hit,HeLa
bf-GPI,SMC3,0.15,0.784378977,no hit,HeLa
bf-GPI,"HIV TAT specific factor 1 variant, partial [Homo sapiens]",0.15,0.962727712,no hit,HeLa
bf-GPI,MPST,0.15,0.779157628,no hit,HeLa
bf-GPI,TXLNA,0.15,0.947070457,no hit,HeLa
bf-GPI,NOL11,0.15,0.92263885,no hit,HeLa
bf-GPI,GNPDA1,0.15,0.938134316,no hit,HeLa
bf-GPI,PACSIN2,0.15,0.959494495,no hit,HeLa
bf-GPI,BAG60741.1,0.15,0.963954914,no hit,HeLa
bf-GPI,MBD3,0.15,0.945191095,no hit,HeLa
bf-GPI,ITPR1,0.15,0.9222603,no hit,HeLa
bf-GPI,ribosomal protein S7,0.15,0.776560952,no hit,HeLa
bf-GPI,GABBR2,0.15,0.956220282,no hit,HeLa
bf-GPI,BAZ1A,0.15,0.945562093,no hit,HeLa
bf-GPI,CDC23,0.15,0.959886584,no hit,HeLa
bf-GPI,NOS1AP,0.15,0.963177564,no hit,HeLa
bf-GPI,DPH2,0.15,0.959494495,no hit,HeLa
bf-GPI,nicotinate phosphoribosyltransferase-like protein [Homo sapiens],0.15,0.850417115,no hit,HeLa
bf-GPI,BAG36189.1,0.15,0.922299276,no hit,HeLa
bf-GPI,WARS1,0.15,0.779255186,no hit,HeLa
bf-GPI,"UV excision repair protein RAD23 homolog B variant, partial [Homo sapiens]",0.15,0.779255186,no hit,HeLa
bf-GPI,BAG53192.1,0.15,0.941367237,no hit,HeLa
bf-GPI,DnaJ protein homolog [Homo sapiens],0.15,0.780074703,no hit,HeLa
bf-GPI,FOCAD,0.15,0.963954914,no hit,HeLa
bf-GPI,TUBGCP2,0.15,0.95367467,no hit,HeLa
bf-GPI,KIAA0241,0.15,0.963954914,no hit,HeLa
bf-GPI,GGA2,0.15,0.94314882,no hit,HeLa
bf-GPI,STIM1,0.14,0.950689392,no hit,HeLa
bf-GPI,CGI-117 protein [Homo sapiens],0.14,0.935406796,no hit,HeLa
bf-GPI,CLASP2,0.14,0.959494495,no hit,HeLa
bf-GPI,"serine (or cysteine) proteinase inhibitor, clade B (ovalbumin), member 1 variant, partial [Homo sapiens]",0.14,0.872561642,no hit,HeLa
bf-GPI,"BCS1-like variant, partial [Homo sapiens]",0.14,0.944054748,no hit,HeLa
bf-GPI,MAGEB4,0.14,0.950689392,no hit,HeLa
bf-GPI,TMEM126A,0.14,0.887993875,no hit,HeLa
bf-GPI,CLU,0.14,0.842119434,no hit,HeLa
bf-GPI,NPD007 [Homo sapiens],0.14,0.95868588,no hit,HeLa
bf-GPI,HNRNPH2,0.14,0.788087856,no hit,HeLa
bf-GPI,TTLL12,0.14,0.812981036,no hit,HeLa
bf-GPI,KTN1,0.14,0.788087856,no hit,HeLa
bf-GPI,VPRBP,0.14,0.963954914,no hit,HeLa
bf-GPI,XPO7,0.14,0.864862565,no hit,HeLa
bf-GPI,IVD,0.14,0.922507086,no hit,HeLa
bf-GPI,TTR,0.14,0.963954914,no hit,HeLa
bf-GPI,ZYX,0.14,0.871342877,no hit,HeLa
bf-GPI,OXSM,0.14,0.963954914,no hit,HeLa
bf-GPI,ATAD3B,0.14,0.950609149,no hit,HeLa
bf-GPI,TLN2,0.14,0.963954914,no hit,HeLa
bf-GPI,DDX1,0.14,0.800009433,no hit,HeLa
bf-GPI,OGA,0.14,0.945562093,no hit,HeLa
bf-GPI,phosphatase 2A regulatory subunit [Homo sapiens],0.14,0.803625418,no hit,HeLa
bf-GPI,CTBP1,0.14,0.963954914,no hit,HeLa
bf-GPI,SRFBP1,0.14,0.959027747,no hit,HeLa
bf-GPI,"RAB7, member RAS oncogene family-like 1 variant, partial [Homo sapiens]",0.14,0.953053508,no hit,HeLa
bf-GPI,DCUN1D1,0.14,0.872485814,no hit,HeLa
bf-GPI,HERC5,0.14,0.872485814,no hit,HeLa
bf-GPI,"transducin beta-like 3 variant, partial [Homo sapiens]",0.13,0.798595808,no hit,HeLa
bf-GPI,IARS2,0.13,0.828408515,no hit,HeLa
bf-GPI,GTPBP1,0.13,0.953702538,no hit,HeLa
bf-GPI,BAG56838.1,0.13,0.933780659,no hit,HeLa
bf-GPI,HIBADH,0.13,0.810481972,no hit,HeLa
bf-GPI,RCC1,0.13,0.810907129,no hit,HeLa
bf-GPI,FANCI,0.13,0.87849815,no hit,HeLa
bf-GPI,CGI-204 [Homo sapiens],0.13,0.954529121,no hit,HeLa
bf-GPI,EIF3E,0.13,0.836482309,no hit,HeLa
bf-GPI,BAH13320.1,0.13,0.963954914,no hit,HeLa
bf-GPI,SEPT2,0.13,0.811236509,no hit,HeLa
bf-GPI,MPG,0.13,0.955187202,no hit,HeLa
bf-GPI,HP1BP3,0.13,0.816809154,no hit,HeLa
bf-GPI,GNAI1,0.13,0.964845464,no hit,HeLa
bf-GPI,mitochondrial lon protease-like protein [Homo sapiens],0.13,0.813428063,no hit,HeLa
bf-GPI,BAF85725.1,0.13,0.963954914,no hit,HeLa
bf-GPI,RBM15B,0.13,0.96640439,no hit,HeLa
bf-GPI,EEA1,0.13,0.950555747,no hit,HeLa
bf-GPI,POR,0.13,0.815521203,no hit,HeLa
bf-GPI,CAPN2,0.13,0.935428909,no hit,HeLa
bf-GPI,CAA68286.1,0.13,0.816809154,no hit,HeLa
bf-GPI,"TATA binding protein interacting protein 49 kDa variant, partial [Homo sapiens]",0.13,0.816809154,no hit,HeLa
bf-GPI,PALMD,0.13,0.9472792,no hit,HeLa
bf-GPI,DKFZp686C1753,0.13,0.938544904,no hit,HeLa
bf-GPI,RAB8A,0.13,0.950907389,no hit,HeLa
bf-GPI,AKAP12 variant protein,0.13,0.887789517,no hit,HeLa
bf-GPI,GBP-1,0.13,0.883506,no hit,HeLa
bf-GPI,CAF1 [Homo sapiens],0.13,0.963954914,no hit,HeLa
bf-GPI,MTDH,0.13,0.963954914,no hit,HeLa
bf-GPI,UBXN7,0.13,0.965089574,no hit,HeLa
bf-GPI,EIF2S1,0.13,0.823663203,no hit,HeLa
bf-GPI,ARCN1,0.12,0.833716169,no hit,HeLa
bf-GPI,"Protein KIAA0196 variant, partial [Homo sapiens]",0.12,0.96640439,no hit,HeLa
bf-GPI,ATP2A3,0.12,0.959494495,no hit,HeLa
bf-GPI,lysophospholipase-like protein [Homo sapiens],0.12,0.96640439,no hit,HeLa
bf-GPI,LIM,0.12,0.83110276,no hit,HeLa
bf-GPI,hnRNP-E1,0.12,0.831560829,no hit,HeLa
bf-GPI,FNBP4,0.12,0.955868151,no hit,HeLa
bf-GPI,BAG34854.1,0.12,0.96640439,no hit,HeLa
bf-GPI,SNAP23,0.12,0.96640439,no hit,HeLa
bf-GPI,SLC9A3R1,0.12,0.963954914,no hit,HeLa
bf-GPI,SULT1A1,0.12,0.96640439,no hit,HeLa
bf-GPI,C8orf82,0.12,0.963954914,no hit,HeLa
bf-GPI,"ATP synthase, H+ transporting, mitochondrial F1 complex, O subunit (oligomycin sensitivity conferring protein) [Homo sapiens]",0.12,0.835438062,no hit,HeLa
bf-GPI,estrogen receptor binding protein [Homo sapiens],0.12,0.963954914,no hit,HeLa
bf-GPI,ARHGAP17,0.12,0.918082941,no hit,HeLa
bf-GPI,54 kDa protein [Homo sapiens],0.12,0.839072884,no hit,HeLa
bf-GPI,PDCD4,0.12,0.857593796,no hit,HeLa
bf-GPI,FACL1,0.12,0.96640439,no hit,HeLa
bf-GPI,DNAJC7,0.12,0.953053508,no hit,HeLa
bf-GPI,BAG56942.1,0.12,0.839872085,no hit,HeLa
bf-GPI,GIG18,0.12,0.839872085,no hit,HeLa
bf-GPI,UCHL3,0.12,0.951765594,no hit,HeLa
bf-GPI,PLRG1,0.12,0.963954914,no hit,HeLa
bf-GPI,HTP-alpha,0.12,0.840374948,no hit,HeLa
bf-GPI,COASY,0.12,0.841722456,no hit,HeLa
bf-GPI,USP7,0.12,0.86233641,no hit,HeLa
bf-GPI,ITPRIP,0.12,0.96640439,no hit,HeLa
bf-GPI,dolichyl-phosphate beta-glucosyltransferase [Homo sapiens],0.12,0.963954914,no hit,HeLa
bf-GPI,HDGF,0.12,0.845485155,no hit,HeLa
bf-GPI,"Similar to Elongation factor 2b, partial [Homo sapiens]",0.12,0.845626048,no hit,HeLa
bf-GPI,FP585 [Homo sapiens],0.12,0.842644839,no hit,HeLa
bf-GPI,DKFZp586I1520,0.12,0.957077682,no hit,HeLa
bf-GPI,KIAA1967,0.11,0.924931243,no hit,HeLa
bf-GPI,SPATS2L,0.11,0.963954914,no hit,HeLa
bf-GPI,BAA91128.1,0.11,0.963954914,no hit,HeLa
bf-GPI,KIAA0255,0.11,0.910583918,no hit,HeLa
bf-GPI,VASP,0.11,0.851676598,no hit,HeLa
bf-GPI,FLJ20071,0.11,0.963954914,no hit,HeLa
bf-GPI,HNRPM,0.11,0.852469838,no hit,HeLa
bf-GPI,MFF,0.11,0.873234115,no hit,HeLa
bf-GPI,BAG59745.1,0.11,0.868691549,no hit,HeLa
bf-GPI,"arginyl-tRNA synthetase variant, partial [Homo sapiens]",0.11,0.854628107,no hit,HeLa
bf-GPI,KIAA0079,0.11,0.925775467,no hit,HeLa
bf-GPI,BAG37826.1,0.11,0.913195506,no hit,HeLa
bf-GPI,CUL4B,0.11,0.872561642,no hit,HeLa
bf-GPI,FARP1,0.11,0.96640439,no hit,HeLa
bf-GPI,TAGLN2,0.11,0.861591381,no hit,HeLa
bf-GPI,NSUN2,0.11,0.861839411,no hit,HeLa
bf-GPI,cytoplasmic dynein intermediate chain 2C [Homo sapiens],0.11,0.96640439,no hit,HeLa
bf-GPI,MTARC1,0.11,0.963954914,no hit,HeLa
bf-GPI,NUP160,0.11,0.877144059,no hit,HeLa
bf-GPI,BAH12245.1,0.11,0.862693223,no hit,HeLa
bf-GPI,AAAS,0.11,0.963954914,no hit,HeLa
bf-GPI,ILK-2,0.11,0.884586649,no hit,HeLa
bf-GPI,"phosphoglycerate mutase 1 (brain) variant, partial [Homo sapiens]",0.11,0.864862565,no hit,HeLa
bf-GPI,INTS7,0.11,0.963954914,no hit,HeLa
bf-GPI,DHX9,0.11,0.864862565,no hit,HeLa
bf-GPI,DKC1,0.11,0.864862565,no hit,HeLa
bf-GPI,HSPCA,0.11,0.866102745,no hit,HeLa
bf-GPI,RBP1,0.11,0.96640439,no hit,HeLa
bf-GPI,hCG2043377 [Homo sapiens],0.11,0.96640439,no hit,HeLa
bf-GPI,PDHB,0.11,0.869769768,no hit,HeLa
bf-GPI,ANXA11,0.11,0.881087628,no hit,HeLa
bf-GPI,transformation-related gene 7 [Homo sapiens],0.11,0.95868588,no hit,HeLa
bf-GPI,KIAA0776,0.11,0.885551993,no hit,HeLa
bf-GPI,MACROD1,0.11,0.943939226,no hit,HeLa
bf-GPI,VWA8,0.11,0.96640439,no hit,HeLa
bf-GPI,"ADP-ribosylation-like factor 6 interacting protein 5 variant, partial [Homo sapiens]",0.11,0.870888924,no hit,HeLa
bf-GPI,HEATR3,0.11,0.96640439,no hit,HeLa
bf-GPI,SCLY,0.11,0.963954914,no hit,HeLa
bf-GPI,BAG36020.1,0.11,0.96640439,no hit,HeLa
bf-GPI,AK2,0.1,0.882634888,no hit,HeLa
bf-GPI,NCAPH,0.1,0.933727952,no hit,HeLa
bf-GPI,ITGA6,0.1,0.9222603,no hit,HeLa
bf-GPI,HEATR1,0.1,0.922766238,no hit,HeLa
bf-GPI,FGFR2-AHCYL1,0.1,0.963954914,no hit,HeLa
bf-GPI,NAA10,0.1,0.96640439,no hit,HeLa
bf-GPI,EML4,0.1,0.935324836,no hit,HeLa
bf-GPI,HMOX2,0.1,0.963954914,no hit,HeLa
bf-GPI,BAG37193.1,0.1,0.966561706,no hit,HeLa
bf-GPI,PIK3R4,0.1,0.96640439,no hit,HeLa
bf-GPI,TIMM8A,0.1,0.963954914,no hit,HeLa
bf-GPI,AHSA1,0.1,0.879791757,no hit,HeLa
bf-GPI,CGI-30 protein [Homo sapiens],0.1,0.963954914,no hit,HeLa
bf-GPI,VARS1,0.1,0.881554993,no hit,HeLa
bf-GPI,IGF2BP3,0.1,0.875249376,no hit,HeLa
bf-GPI,URB1,0.1,0.968451622,no hit,HeLa
bf-GPI,GRY-RBP,0.1,0.882634888,no hit,HeLa
bf-GPI,PPA1,0.1,0.882634888,no hit,HeLa
bf-GPI,MCCC2,0.1,0.96640439,no hit,HeLa
bf-GPI,SAE1,0.1,0.89703708,no hit,HeLa
bf-GPI,H1-5,0.1,0.963954914,no hit,HeLa
bf-GPI,RPS2,0.1,0.883506,no hit,HeLa
bf-GPI,EEF1B2,0.1,0.884490471,no hit,HeLa
bf-GPI,IQGAP2,0.1,0.89703708,no hit,HeLa
bf-GPI,BAC11591.1,0.1,0.96640439,no hit,HeLa
bf-GPI,MCM5,0.1,0.885551993,no hit,HeLa
bf-GPI,ARHGEF2,0.1,0.941367237,no hit,HeLa
bf-GPI,PTGES2,0.1,0.885551993,no hit,HeLa
bf-GPI,AGMAT,0.1,0.96640439,no hit,HeLa
bf-GPI,pyruvate carboxylase precursor [Homo sapiens],0.1,0.885551993,no hit,HeLa
bf-GPI,COPG2,0.1,0.96640439,no hit,HeLa
bf-GPI,IQGAP1,0.1,0.885562828,no hit,HeLa
bf-GPI,RRP9,0.1,0.96640439,no hit,HeLa
bf-GPI,LBR,0.1,0.920012364,no hit,HeLa
bf-GPI,TPM4,0.1,0.886092656,no hit,HeLa
bf-GPI,RRS1,0.1,0.967218962,no hit,HeLa
bf-GPI,KNTC1,0.1,0.96640439,no hit,HeLa
bf-GPI,EXOSC10,0.1,0.965089574,no hit,HeLa
bf-GPI,DPM1,0.1,0.887993875,no hit,HeLa
bf-GPI,nifS,0.1,0.96640439,no hit,HeLa
bf-GPI,FIP1L1,0.1,0.953053508,no hit,HeLa
bf-GPI,ESD,0.1,0.880979079,no hit,HeLa
bf-GPI,NRDC,0.1,0.968579553,no hit,HeLa
bf-GPI,SLC12A2,0.1,0.963954914,no hit,HeLa
bf-GPI,MYBBP1A,0.1,0.892087016,no hit,HeLa
bf-GPI,BAF83546.1,0.1,0.892343879,no hit,HeLa
bf-GPI,BAG51396.1,0.09,0.968331679,no hit,HeLa
bf-GPI,CLTB,0.09,0.963954914,no hit,HeLa
bf-GPI,p87/89,0.09,0.894886433,no hit,HeLa
bf-GPI,RBM39,0.09,0.909202333,no hit,HeLa
bf-GPI,RNUXA,0.09,0.97140402,no hit,HeLa
bf-GPI,HYOU1,0.09,0.89703708,no hit,HeLa
bf-GPI,SORT1,0.09,0.96640439,no hit,HeLa
bf-GPI,NEXN,0.09,0.963954914,no hit,HeLa
bf-GPI,ACO1,0.09,0.897928378,no hit,HeLa
bf-GPI,SYNM,0.09,0.963954914,no hit,HeLa
bf-GPI,BAH11954.1,0.09,0.96640439,no hit,HeLa
bf-GPI,CGI-22 protein [Homo sapiens],0.09,0.968441703,no hit,HeLa
bf-GPI,NT5C,0.09,0.968451622,no hit,HeLa
bf-GPI,"nucleolar protein NOP52 variant, partial [Homo sapiens]",0.09,0.96640439,no hit,HeLa
bf-GPI,CASP9,0.09,0.976553907,no hit,HeLa
bf-GPI,RPL4,0.09,0.902205224,no hit,HeLa
bf-GPI,MACF1,0.09,0.96640439,no hit,HeLa
bf-GPI,CBX5,0.09,0.959494495,no hit,HeLa
bf-GPI,My009 protein [Homo sapiens],0.09,0.964845464,no hit,HeLa
bf-GPI,proteasome activator PA28 beta [Homo sapiens],0.09,0.886092656,no hit,HeLa
bf-GPI,HNRPK,0.09,0.905717888,no hit,HeLa
bf-GPI,NUMA1,0.09,0.908005283,no hit,HeLa
bf-GPI,TNIK,0.09,0.96640439,no hit,HeLa
bf-GPI,hUPF2 [Homo sapiens],0.09,0.96640439,no hit,HeLa
bf-GPI,BAG57963.1,0.09,0.908006953,no hit,HeLa
bf-GPI,BAA91840.1,0.09,0.901566851,no hit,HeLa
bf-GPI,ECSIT,0.09,0.968451622,no hit,HeLa
bf-GPI,BAG62404.1,0.09,0.91654556,no hit,HeLa
bf-GPI,G protein beta subunit [Homo sapiens],0.09,0.96640439,no hit,HeLa
bf-GPI,EPRS,0.09,0.911772535,no hit,HeLa
bf-GPI,BAC03882.1,0.09,0.968451622,no hit,HeLa
bf-GPI,SART3,0.09,0.96640439,no hit,HeLa
bf-GPI,CHEK2,0.09,0.963954914,no hit,HeLa
bf-GPI,RBBP7,0.09,0.95868588,no hit,HeLa
bf-GPI,FLJ11184,0.09,0.96640439,no hit,HeLa
bf-GPI,STT3A,0.09,0.968451622,no hit,HeLa
bf-GPI,DKFZp686M0448,0.09,0.948195036,no hit,HeLa
bf-GPI,PTPN23,0.09,0.96640439,no hit,HeLa
bf-GPI,ACTR1A,0.09,0.915593151,no hit,HeLa
bf-GPI,BAB55264.1,0.09,0.959494495,no hit,HeLa
bf-GPI,C1orf28 [Homo sapiens],0.08,0.96640439,no hit,HeLa
bf-GPI,PSMD6,0.08,0.916018303,no hit,HeLa
bf-GPI,NELFCD,0.08,0.96640439,no hit,HeLa
bf-GPI,TCIRG1,0.08,0.975054383,no hit,HeLa
bf-GPI,SKI2W,0.08,0.96640439,no hit,HeLa
bf-GPI,SLK,0.08,0.963954914,no hit,HeLa
bf-GPI,CSNK2A2,0.08,0.968451622,no hit,HeLa
bf-GPI,ITGB4,0.08,0.96640439,no hit,HeLa
bf-GPI,BAG50909.1,0.08,0.925675602,no hit,HeLa
bf-GPI,SRP72,0.08,0.930332078,no hit,HeLa
bf-GPI,DP103,0.08,0.96640439,no hit,HeLa
bf-GPI,OSBPL9,0.08,0.96640439,no hit,HeLa
bf-GPI,PUS1,0.08,0.970294567,no hit,HeLa
bf-GPI,NADH dehydrogenase [Homo sapiens],0.08,0.96640439,no hit,HeLa
bf-GPI,PELP1,0.08,0.96640439,no hit,HeLa
bf-GPI,PHGDH,0.08,0.9222603,no hit,HeLa
bf-GPI,TRNT1,0.08,0.959494495,no hit,HeLa
bf-GPI,PRMT1,0.08,0.933764861,no hit,HeLa
bf-GPI,NCOA5,0.08,0.96640439,no hit,HeLa
bf-GPI,PP13296 [Homo sapiens],0.08,0.96640439,no hit,HeLa
bf-GPI,EFHD2,0.08,0.981033105,no hit,HeLa
bf-GPI,MESD,0.08,0.948647902,no hit,HeLa
bf-GPI,PPAN-P2RY11,0.08,0.97787251,no hit,HeLa
bf-GPI,BAF82705.1,0.08,0.924931243,no hit,HeLa
bf-GPI,RPS20,0.08,0.963954914,no hit,HeLa
bf-GPI,disulfide isomerase [Homo sapiens],0.08,0.955893367,no hit,HeLa
bf-GPI,SFPQ,0.08,0.925763563,no hit,HeLa
bf-GPI,OGDH,0.08,0.930170747,no hit,HeLa
bf-GPI,ATP5F1A,0.08,0.929553795,no hit,HeLa
bf-GPI,BAB15159.1,0.08,0.963954914,no hit,HeLa
bf-GPI,FTO,0.08,0.96640439,no hit,HeLa
bf-GPI,TOE1,0.08,0.96640439,no hit,HeLa
bf-GPI,PLBD2,0.08,0.981033105,no hit,HeLa
bf-GPI,TGFBI,0.08,0.96640439,no hit,HeLa
bf-GPI,KCTD5,0.08,0.931743229,no hit,HeLa
bf-GPI,ACACA,0.08,0.927977246,no hit,HeLa
bf-GPI,ALDH1B1,0.08,0.933727952,no hit,HeLa
bf-GPI,BAC11615.1,0.08,0.963862976,no hit,HeLa
bf-GPI,FGF2,0.08,0.96640439,no hit,HeLa
bf-GPI,ALDH16A1,0.08,0.96640439,no hit,HeLa
bf-GPI,RAB11B,0.08,0.933727952,no hit,HeLa
bf-GPI,"phosphoribosyl pyrophosphate synthetase 1 variant, partial [Homo sapiens]",0.08,0.966489697,no hit,HeLa
bf-GPI,B5R.1,0.08,0.972375174,no hit,HeLa
bf-GPI,ANXA5,0.08,0.933764861,no hit,HeLa
bf-GPI,TOMM40,0.08,0.934140388,no hit,HeLa
bf-GPI,DKFZp686L1882,0.08,0.966489697,no hit,HeLa
bf-GPI,EFHA1,0.07,0.971357279,no hit,HeLa
bf-GPI,BAG35498.1,0.07,0.974110489,no hit,HeLa
bf-GPI,NXN,0.07,0.96640439,no hit,HeLa
bf-GPI,ACTN4,0.07,0.935258359,no hit,HeLa
bf-GPI,HMOX1,0.07,0.968451622,no hit,HeLa
bf-GPI,"procollagen-lysine, 2-oxoglutarate 5-dioxygenase 2 isoform b variant, partial [Homo sapiens]",0.07,0.935428909,no hit,HeLa
bf-GPI,LRRFIP1,0.07,0.981033105,no hit,HeLa
bf-GPI,interferon-inducible double-stranded RNA-dependent protein kinase [Homo sapiens],0.07,0.97905749,no hit,HeLa
bf-GPI,BPNT2,0.07,0.981033105,no hit,HeLa
bf-GPI,KIAA0169,0.07,0.968331679,no hit,HeLa
bf-GPI,tenascin X [Homo sapiens],0.07,0.97748342,no hit,HeLa
bf-GPI,DPYSL2,0.07,0.938777691,no hit,HeLa
bf-GPI,ARFGAP2,0.07,0.968057878,no hit,HeLa
bf-GPI,TMOD1,0.07,0.976051734,no hit,HeLa
bf-GPI,PCNP,0.07,0.981033105,no hit,HeLa
bf-GPI,AKR7A2,0.07,0.957077682,no hit,HeLa
bf-GPI,PPP6C,0.07,0.97150988,no hit,HeLa
bf-GPI,C7orf24,0.07,0.968451622,no hit,HeLa
bf-GPI,CAPZA1,0.07,0.941367237,no hit,HeLa
bf-GPI,DIS3,0.07,0.963954914,no hit,HeLa
bf-GPI,neutral amino acid transporter B [Homo sapiens],0.07,0.940261016,no hit,HeLa
bf-GPI,ACO2,0.07,0.942616092,no hit,HeLa
bf-GPI,BAC86977.1,0.07,0.94314882,no hit,HeLa
bf-GPI,ALDH18A1,0.07,0.94314882,no hit,HeLa
bf-GPI,"splicing factor 3b, subunit 4 variant, partial [Homo sapiens]",0.07,0.981195482,no hit,HeLa
bf-GPI,GLYR1,0.07,0.968451622,no hit,HeLa
bf-GPI,UACA,0.07,0.97210378,no hit,HeLa
bf-GPI,PTER,0.07,0.966040528,no hit,HeLa
bf-GPI,H3F3A,0.07,0.96640439,no hit,HeLa
bf-GPI,ATP5C1,0.07,0.948195036,no hit,HeLa
bf-GPI,PAXX,0.07,0.971422029,no hit,HeLa
bf-GPI,TIMM50,0.07,0.963954914,no hit,HeLa
bf-GPI,KIAA1033,0.07,0.963954914,no hit,HeLa
bf-GPI,DNM1L,0.07,0.949557332,no hit,HeLa
bf-GPI,MPRIP,0.07,0.981033105,no hit,HeLa
bf-GPI,"galactosidase, alpha variant, partial [Homo sapiens]",0.07,0.981195482,no hit,HeLa
bf-GPI,AKR1B1,0.07,0.94800947,no hit,HeLa
bf-GPI,SRP3,0.07,0.96640439,no hit,HeLa
bf-GPI,MYO1C variant protein,0.07,0.952487033,no hit,HeLa
bf-GPI,"chaperonin containing TCP1, subunit 3 (gamma) variant, partial [Homo sapiens]",0.07,0.952717164,no hit,HeLa
bf-GPI,TIP47,0.07,0.953053508,no hit,HeLa
bf-GPI,WARS2,0.07,0.981195482,no hit,HeLa
bf-GPI,"heterogeneous nuclear ribonucleoprotein H3 isoform a variant, partial [Homo sapiens]",0.07,0.953053508,no hit,HeLa
bf-GPI,SUMO2,0.06,0.978357797,no hit,HeLa
bf-GPI,RCC2,0.06,0.963954914,no hit,HeLa
bf-GPI,"cytosolic malic enzyme 1 variant, partial [Homo sapiens]",0.06,0.96640439,no hit,HeLa
bf-GPI,ATP5F1,0.06,0.963238516,no hit,HeLa
bf-GPI,NUDC,0.06,0.963954914,no hit,HeLa
bf-GPI,FEN1,0.06,0.956220282,no hit,HeLa
bf-GPI,SCAMP3,0.06,0.974680241,no hit,HeLa
bf-GPI,HEBP1,0.06,0.96497689,no hit,HeLa
bf-GPI,PPP3CA,0.06,0.957924271,no hit,HeLa
bf-GPI,BAG50848.1,0.06,0.955893367,no hit,HeLa
bf-GPI,CDK11B,0.06,0.97748342,no hit,HeLa
bf-GPI,MTAP,0.06,0.957496258,no hit,HeLa
bf-GPI,NAGK,0.06,0.972375174,no hit,HeLa
bf-GPI,ERP29,0.06,0.964845464,no hit,HeLa
bf-GPI,CAD,0.06,0.95813613,no hit,HeLa
bf-GPI,CLTA,0.06,0.964845464,no hit,HeLa
bf-GPI,ADSS2,0.06,0.959494495,no hit,HeLa
bf-GPI,UBAP2L,0.06,0.957496258,no hit,HeLa
bf-GPI,BAF83305.1,0.06,0.959403713,no hit,HeLa
bf-GPI,SF3A2,0.06,0.96640439,no hit,HeLa
bf-GPI,ATP sulfurylase/APS kinase [Homo sapiens],0.06,0.985014943,no hit,HeLa
bf-GPI,PDSS2,0.06,0.963954914,no hit,HeLa
bf-GPI,PUM3,0.06,0.96640439,no hit,HeLa
bf-GPI,BAF83366.1,0.06,0.96640439,no hit,HeLa
bf-GPI,KRTHB5,0.06,0.969831999,no hit,HeLa
bf-GPI,SEC11A,0.06,0.968331679,no hit,HeLa
bf-GPI,ACTN1,0.06,0.962360215,no hit,HeLa
bf-GPI,KTELC1,0.06,0.981195482,no hit,HeLa
bf-GPI,"Tat binding protein 7, TBP-7=transcriptional activator [human, Peptide, 458 aa]",0.06,0.962727712,no hit,HeLa
bf-GPI,C3orf1 [Homo sapiens],0.06,0.96640439,no hit,HeLa
bf-GPI,transcription elongation factor SII,0.06,0.95367467,no hit,HeLa
bf-GPI,VDAC3,0.06,0.95367467,no hit,HeLa
bf-GPI,RPL27A,0.06,0.962727712,no hit,HeLa
bf-GPI,HADHB,0.06,0.963954914,no hit,HeLa
bf-GPI,DDX60,0.06,0.96640439,no hit,HeLa
bf-GPI,YARS2,0.06,0.963954914,no hit,HeLa
bf-GPI,TRIP12,0.06,0.97905749,no hit,HeLa
bf-GPI,SSB,0.06,0.963954914,no hit,HeLa
bf-GPI,EIF4E,0.06,0.992456493,no hit,HeLa
bf-GPI,p47 [Homo sapiens],0.06,0.96640439,no hit,HeLa
