gene_name,protein_id,Protein.Description,LipidProbe,sample,logFC,AveExpr,pvalue,hit_annotation
XPO5,Q9HAV4,Exportin-5,PA,cytosol,-1.362762048,23.18789065,2.57e-10,no hit
TRIM25,Q14258,E3 ubiquitin/ISG15 ligase TRIM25,PA,cytosol,-1.769634701,21.79727731,2.57e-10,no hit
IDE,P14735,Insulin-degrading enzyme,PA,cytosol,-1.321828433,23.54133659,2.59e-10,no hit
QTRT2,Q9H974,Queuine tRNA-ribosyltransferase accessory subunit 2,PA,cytosol,-1.392256365,18.41865504,2.64e-10,no hit
RPL37A,P61513,60S ribosomal protein L37a,PA,cytosol,-2.049815563,21.51563642,2.69e-10,no hit
TRMT1,Q9NXH9,tRNA (guanine(26)-N(2))-dimethyltransferase,PA,cytosol,-1.127991534,22.19414677,2.74e-10,no hit
PRPS2,P11908,Ribose-phosphate pyrophosphokinase 2,PA,cytosol,-1.946674677,20.69230031,2.78e-10,no hit
CAPG,P40121,Macrophage-capping protein,PA,cytosol,-1.737151022,21.993522,2.81e-10,no hit
CERT1,Q9Y5P4,Ceramide transfer protein,PA,cytosol,-1.588172953,18.76675539,2.81e-10,no hit
RUVBL1,Q9Y265,RuvB-like 1,PA,cytosol,-1.133931812,22.34180503,2.84e-10,no hit
PPP2R5E,Q16537,Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit epsilon isoform,PA,cytosol,-1.31282968,19.10389679,2.97e-10,no hit
GDA,Q9Y2T3,Guanine deaminase,PA,cytosol,-1.716322121,23.40860958,3.02e-10,no hit
LRRFIP1,Q32MZ4,Leucine-rich repeat flightless-interacting protein 1,PA,cytosol,-2.326887331,20.25117827,3.07e-10,no hit
COPG1,Q9Y678,Coatomer subunit gamma-1,PA,cytosol,-1.180788008,22.81294377,3.07e-10,no hit
CHML,P26374,Rab proteins geranylgeranyltransferase component A 2,PA,cytosol,-1.3638141560000001,20.70354164,3.11e-10,no hit
HK2,P52789,Hexokinase-2,PA,cytosol,-1.193800486,22.74503825,3.12e-10,no hit
USP15,Q9Y4E8,Ubiquitin carboxyl-terminal hydrolase 15,PA,cytosol,-1.613539867,22.22542887,3.13e-10,no hit
TSNAX,Q99598,Translin-associated protein X,PA,cytosol,-1.430307758,19.57974227,3.22e-10,no hit
MRTO4,Q9UKD2,mRNA turnover protein 4 homolog,PA,cytosol,-1.606693457,19.48293549,3.24e-10,no hit
PAPSS1,O43252,Bifunctional 3'-phosphoadenosine 5'-phosphosulfate synthase 1,PA,cytosol,-1.667559717,19.88195201,3.37e-10,no hit
NPEPPS,P55786,Puromycin-sensitive aminopeptidase,PA,cytosol,-1.674670407,25.03163024,3.38e-10,no hit
VPS29,Q9UBQ0,Vacuolar protein sorting-associated protein 29,PA,cytosol,-1.507891601,22.14512831,3.4e-10,no hit
TATDN1,Q6P1N9,Deoxyribonuclease TATDN1,PA,cytosol,-1.253626886,18.74029316,3.42e-10,no hit
ELP3,Q9H9T3,Elongator complex protein 3,PA,cytosol,-1.561848404,19.93194061,3.43e-10,no hit
RPS2,P15880,40S ribosomal protein S2,PA,cytosol,-1.826211836,24.1688498,3.49e-10,no hit
CLIC1,O00299,Chloride intracellular channel protein 1,PA,cytosol,-1.859261192,23.70661319,3.57e-10,no hit
DARS1,P14868,"Aspartate--tRNA ligase, cytoplasmic",PA,cytosol,-1.300489161,23.05457048,3.6e-10,no hit
RPL3,P39023,60S ribosomal protein L3,PA,cytosol,-1.620759381,25.32031697,3.61e-10,no hit
ANKZF1,Q9H8Y5,Ankyrin repeat and zinc finger domain-containing protein 1,PA,cytosol,-1.710579263,16.56490769,3.62e-10,no hit
XPNPEP1,Q9NQW7,Xaa-Pro aminopeptidase 1,PA,cytosol,-1.357800369,21.56413989,3.75e-10,no hit
MAT2B,Q9NZL9,Methionine adenosyltransferase 2 subunit beta,PA,cytosol,-1.452551592,21.31713059,3.78e-10,no hit
EZR,P15311,Ezrin,PA,cytosol,-1.605516146,24.09700748,3.79e-10,no hit
RPS6KA1,Q15418,Ribosomal protein S6 kinase alpha-1,PA,cytosol,-1.501291272,20.93102697,3.8e-10,no hit
DDX6,P26196,Probable ATP-dependent RNA helicase DDX6,PA,cytosol,-1.15594486,22.53790785,3.82e-10,no hit
SUPT5H,O00267,Transcription elongation factor SPT5,PA,cytosol,-1.233008381,21.13904178,3.85e-10,no hit
APRT,P07741,Adenine phosphoribosyltransferase,PA,cytosol,-1.798939934,22.76323934,3.86e-10,no hit
MALT1,Q9UDY8,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,PA,cytosol,-1.534349714,20.11891411,3.93e-10,no hit
IL18,Q14116,Interleukin-18,PA,cytosol,-1.69880561,21.37987846,3.97e-10,no hit
TXNDC17,Q9BRA2,Thioredoxin domain-containing protein 17,PA,cytosol,-1.453412072,19.28562524,4.01e-10,no hit
PRDX6,P30041,Peroxiredoxin-6,PA,cytosol,-2.163511083,24.8778452,4.02e-10,no hit
THUMPD3,Q9BV44,tRNA (guanine(6)-N2)-methyltransferase THUMP3,PA,cytosol,-1.808511308,19.20019154,4.04e-10,no hit
EIF3C,Q99613,Eukaryotic translation initiation factor 3 subunit C,PA,cytosol,-1.325105266,24.20572685,4.11e-10,no hit
VPS35,Q96QK1,Vacuolar protein sorting-associated protein 35,PA,cytosol,-1.619753054,21.86775007,4.2e-10,no hit
IMPA1,P29218,Inositol monophosphatase 1,PA,cytosol,-1.57091392,21.30147744,4.26e-10,no hit
LXN,Q9BS40,Latexin,PA,cytosol,-1.70897591,20.26061169,4.34e-10,no hit
PSMA4,P25789,Proteasome subunit alpha type-4,PA,cytosol,-1.45126669,23.23773902,4.45e-10,no hit
TOMM34,Q15785,Mitochondrial import receptor subunit TOM34,PA,cytosol,-2.124510633,20.02710182,4.53e-10,no hit
CCT5,P48643,T-complex protein 1 subunit epsilon,PA,cytosol,-1.919494321,24.55239959,4.58e-10,no hit
MAP7,Q14244,Ensconsin,PA,cytosol,-2.148193874,20.99332593,4.6e-10,no hit
EIF2B4,Q9UI10,Translation initiation factor eIF-2B subunit delta,PA,cytosol,-1.192077228,18.51622064,4.61e-10,no hit
HMBS,P08397,Porphobilinogen deaminase,PA,cytosol,-1.341927259,20.51192848,4.71e-10,no hit
TK1,P04183,"Thymidine kinase, cytosolic",PA,cytosol,-1.846058936,21.57999288,4.82e-10,no hit
USP11,P51784,Ubiquitin carboxyl-terminal hydrolase 11,PA,cytosol,-1.140389278,19.72407271,4.92e-10,no hit
COPA,P53621,Coatomer subunit alpha,PA,cytosol,-1.28061529,23.11109514,4.92e-10,no hit
GALE,Q14376,UDP-glucose 4-epimerase,PA,cytosol,-1.74899505,19.83036698,5.08e-10,no hit
MAPK1,P28482,Mitogen-activated protein kinase 1,PA,cytosol,-1.53313938,22.54279948,5.15e-10,no hit
GSTM3,P21266,Glutathione S-transferase Mu 3,PA,cytosol,-1.802338861,23.32339234,5.36e-10,no hit
NUB1,Q9Y5A7,NEDD8 ultimate buster 1,PA,cytosol,-1.359859035,17.46722213,5.4e-10,no hit
FSCN1,Q16658,Fascin,PA,cytosol,-1.968667756,24.15639172,5.42e-10,no hit
CHEK2,O96017,Serine/threonine-protein kinase Chk2,PA,cytosol,-1.195855584,20.53513808,5.44e-10,no hit
RPL37,P61927,60S ribosomal protein L37,PA,cytosol,-1.725589969,22.34385757,5.53e-10,no hit
RCC2,Q9P258,Protein RCC2,PA,cytosol,-1.589881845,22.05232516,5.59e-10,no hit
NARS1,O43776,"Asparagine--tRNA ligase, cytoplasmic",PA,cytosol,-1.706688238,23.69270645,5.59e-10,no hit
SMC4,Q9NTJ3,Structural maintenance of chromosomes protein 4,PA,cytosol,-1.590777734,22.12247438,5.6e-10,no hit
PGLS,O95336,6-phosphogluconolactonase,PA,cytosol,-1.310827493,21.61685014,5.72e-10,no hit
IPO5,O00410,Importin-5,PA,cytosol,-1.782303833,24.53731861,5.73e-10,no hit
MAPKAPK3,Q16644,MAP kinase-activated protein kinase 3,PA,cytosol,-1.577032651,20.87372129,5.77e-10,no hit
OSBP,P22059,Oxysterol-binding protein 1,PA,cytosol,-1.554392814,21.95321359,5.81e-10,no hit
IGF2BP1,Q9NZI8,Insulin-like growth factor 2 mRNA-binding protein 1,PA,cytosol,-1.231488679,22.65173535,5.85e-10,no hit
RPS20,P60866,40S ribosomal protein S20,PA,cytosol,-1.538762241,22.90349524,5.96e-10,no hit
PMM2,O15305,Phosphomannomutase 2,PA,cytosol,-1.639728828,22.83778413,5.96e-10,no hit
TRIP13,Q15645,Pachytene checkpoint protein 2 homolog,PA,cytosol,-1.848839927,23.13436267,6.06e-10,no hit
GMDS,O60547,"GDP-mannose 4,6 dehydratase",PA,cytosol,-1.43402686,21.62556684,6.1e-10,no hit
MYH9,P35579,Myosin-9,PA,cytosol,-1.778300487,26.00726728,6.1e-10,no hit
COPS8,Q99627,COP9 signalosome complex subunit 8,PA,cytosol,-1.169585747,20.50171008,6.12e-10,no hit
FAM120A,Q9NZB2,Constitutive coactivator of PPAR-gamma-like protein 1,PA,cytosol,-1.156599782,21.69333378,6.16e-10,no hit
ATXN2L,Q8WWM7,Ataxin-2-like protein,PA,cytosol,-1.602659359,19.76289151,6.22e-10,no hit
NHLRC2,Q8NBF2,NHL repeat-containing protein 2,PA,cytosol,-1.50748172,20.74470119,6.3e-10,no hit
AACS,Q86V21,Acetoacetyl-CoA synthetase,PA,cytosol,-1.648779473,20.37889828,6.34e-10,no hit
USO1,O60763,General vesicular transport factor p115,PA,cytosol,-1.091373248,22.38359064,6.4e-10,no hit
NDRG3,Q9UGV2,Protein NDRG3,PA,cytosol,-1.625821648,20.13809429,6.44e-10,no hit
PEF1,Q9UBV8,Peflin,PA,cytosol,-1.387271351,22.04564028,6.53e-10,no hit
PGAM1,P18669,Phosphoglycerate mutase 1,PA,cytosol,-1.72308187,24.95670418,6.56e-10,no hit
NAE1,Q13564,NEDD8-activating enzyme E1 regulatory subunit,PA,cytosol,-1.443298489,21.87829645,6.63e-10,no hit
GART,P22102,Trifunctional purine biosynthetic protein adenosine-3,PA,cytosol,-1.715499694,23.99116124,6.66e-10,no hit
RPL7A,P62424,60S ribosomal protein L7a,PA,cytosol,-2.091873003,23.82421625,6.71e-10,no hit
S100A4,P26447,Protein S100-A4,PA,cytosol,-1.92609168,24.00261492,6.71e-10,no hit
FTO,Q9C0B1,Alpha-ketoglutarate-dependent dioxygenase FTO,PA,cytosol,-1.466949845,21.28514037,6.74e-10,no hit
PSMD2,Q13200,26S proteasome non-ATPase regulatory subunit 2,PA,cytosol,-1.599764581,24.00789454,6.78e-10,no hit
ILF3,Q12906,Interleukin enhancer-binding factor 3,PA,cytosol,-1.211611632,23.0518155,6.92e-10,no hit
UFC1,Q9Y3C8,Ubiquitin-fold modifier-conjugating enzyme 1,PA,cytosol,-1.434916033,20.28181166,7.03e-10,no hit
VCPIP1,Q96JH7,Deubiquitinating protein VCPIP1,PA,cytosol,-1.448735731,19.28665304,7.03e-10,no hit
KIF2A,O00139,Kinesin-like protein KIF2A,PA,cytosol,-1.162649853,20.25039762,7.14e-10,no hit
ABRAXAS2,Q15018,BRISC complex subunit Abraxas 2,PA,cytosol,-1.559182832,18.67645921,7.24e-10,no hit
RIMOC1,A6NDU8,RAB7A-interacting MON1-CCZ1 complex subunit 1,PA,cytosol,-1.793674558,19.44146991,7.27e-10,no hit
DCTN1,Q14203,Dynactin subunit 1,PA,cytosol,-1.689760055,19.86053616,7.36e-10,no hit
RBM12,Q9NTZ6,RNA-binding protein 12,PA,cytosol,-1.224215806,20.32146983,7.45e-10,no hit
EDC3,Q96F86,Enhancer of mRNA-decapping protein 3,PA,cytosol,-1.487575937,19.27230088,7.7e-10,no hit
YWHAG,P61981,14-3-3 protein gamma,PA,cytosol,-1.448427632,22.97728937,7.81e-10,no hit
RAB5C,P51148,Ras-related protein Rab-5C,PA,cytosol,-1.678858472,20.92661792,7.83e-10,no hit
OLA1,Q9NTK5,Obg-like ATPase 1,PA,cytosol,-1.92091244,21.87609126,7.88e-10,no hit
PITPNA,Q00169,Phosphatidylinositol transfer protein alpha isoform,PA,cytosol,-1.256647986,20.51145567,7.98e-10,no hit
DDT,P30046,D-dopachrome decarboxylase,PA,cytosol,-1.753504152,23.37889235,8e-10,no hit
POLD1,P28340,DNA polymerase delta catalytic subunit,PA,cytosol,-1.438233223,20.77213745,8.1e-10,no hit
MAPKAPK2,P49137,MAP kinase-activated protein kinase 2,PA,cytosol,-1.201899267,17.64384212,8.35e-10,no hit
YWHAB,P31946,14-3-3 protein beta/alpha,PA,cytosol,-1.616115576,24.31614892,8.65e-10,no hit
RPL35A,P18077,60S ribosomal protein L35a,PA,cytosol,-1.949771609,23.58387187,8.67e-10,no hit
HERC4,Q5GLZ8,Probable E3 ubiquitin-protein ligase HERC4,PA,cytosol,-1.48328248,21.52521322,8.75e-10,no hit
FPGT,O14772,Fucose-1-phosphate guanylyltransferase,PA,cytosol,-1.388196793,18.50939581,8.76e-10,no hit
ARIH1,Q9Y4X5,E3 ubiquitin-protein ligase ARIH1,PA,cytosol,-1.64291542,17.80822411,9.01e-10,no hit
UBA1,P22314,Ubiquitin-like modifier-activating enzyme 1,PA,cytosol,-1.714628342,25.69940946,9.01e-10,no hit
HMGB1,P09429,High mobility group protein B1,PA,cytosol,-2.310893072,23.81642809,9.07e-10,no hit
HINT1,P49773,Adenosine 5'-monophosphoramidase HINT1,PA,cytosol,-2.014360062,20.72618101,9.18e-10,no hit
MAGOH,P61326,Protein mago nashi homolog,PA,cytosol,-1.763783583,19.62659947,9.35e-10,no hit
RTCA,O00442,RNA 3'-terminal phosphate cyclase,PA,cytosol,-1.615807413,19.00345052,9.69e-10,no hit
UBR4,Q5T4S7,E3 ubiquitin-protein ligase UBR4,PA,cytosol,-1.628420611,22.87246448,9.83e-10,no hit
BCCIP,Q9P287,BRCA2 and CDKN1A-interacting protein,PA,cytosol,-1.187210904,20.96961248,9.89e-10,no hit
EIF3G,O75821,Eukaryotic translation initiation factor 3 subunit G,PA,cytosol,-1.927994374,22.50996824,9.98e-10,no hit
SND1,Q7KZF4,Staphylococcal nuclease domain-containing protein 1,PA,cytosol,-1.432116273,22.6102349,1.03e-9,no hit
RPL8,P62917,60S ribosomal protein L8,PA,cytosol,-2.116275659,25.05380097,1.05e-9,no hit
HSPA14,Q0VDF9,Heat shock 70 kDa protein 14,PA,cytosol,-1.776350891,19.94608949,1.07e-9,no hit
ACTL6A,O96019,Actin-like protein 6A,PA,cytosol,-1.54157302,20.47322283,1.08e-9,no hit
ACBD6,Q9BR61,Acyl-CoA-binding domain-containing protein 6,PA,cytosol,-1.714241839,18.32810733,1.09e-9,no hit
OGFOD1,Q8N543,Prolyl 3-hydroxylase OGFOD1,PA,cytosol,-1.55184987,21.5653212,1.11e-9,no hit
CTH,P32929,Cystathionine gamma-lyase,PA,cytosol,-1.642151537,21.47069389,1.12e-9,no hit
EEF1E1,O43324,Eukaryotic translation elongation factor 1 epsilon-1,PA,cytosol,-1.829675008,19.75605797,1.15e-9,no hit
EML4,Q9HC35,Echinoderm microtubule-associated protein-like 4,PA,cytosol,-1.391530062,20.84457535,1.16e-9,no hit
NME2,P22392,Nucleoside diphosphate kinase B,PA,cytosol,-2.085903296,24.03340207,1.18e-9,no hit
RTCB,Q9Y3I0,RNA-splicing ligase RtcB homolog,PA,cytosol,-1.428899518,22.04531886,1.19e-9,no hit
RABGGTB,P53611,Geranylgeranyl transferase type-2 subunit beta,PA,cytosol,-1.479657825,22.39550598,1.22e-9,no hit
CAMK2G,Q13555,Calcium/calmodulin-dependent protein kinase type II subunit gamma,PA,cytosol,-1.172440051,20.48359114,1.23e-9,no hit
RFC5,P40937,Replication factor C subunit 5,PA,cytosol,-1.2264039,19.99190981,1.23e-9,no hit
TTC5,Q8N0Z6,Tetratricopeptide repeat protein 5,PA,cytosol,-1.607118385,17.51696596,1.23e-9,no hit
XPOT,O43592,Exportin-T,PA,cytosol,-1.485235182,22.81468424,1.24e-9,no hit
NQO2,P16083,Ribosyldihydronicotinamide dehydrogenase [quinone],PA,cytosol,-1.600297914,22.75467112,1.25e-9,no hit
GPX4,P36969,Phospholipid hydroperoxide glutathione peroxidase,PA,cytosol,-1.357944774,19.16970162,1.25e-9,no hit
PSMC4,P43686,26S proteasome regulatory subunit 6B,PA,cytosol,-1.328972343,21.73138576,1.26e-9,no hit
NT5DC1,Q5TFE4,5'-nucleotidase domain-containing protein 1,PA,cytosol,-1.604301912,23.14497089,1.26e-9,no hit
SEPTIN9,Q9UHD8,Septin-9,PA,cytosol,-1.427719279,19.67078037,1.27e-9,no hit
FERMT2,Q96AC1,Fermitin family homolog 2,PA,cytosol,-1.403917912,20.31418604,1.27e-9,no hit
HMGB2,P26583,High mobility group protein B2,PA,cytosol,-2.790626371,20.80028449,1.28e-9,no hit
RPL10,P27635,60S ribosomal protein L10,PA,cytosol,-1.623185323,23.66205162,1.3e-9,no hit
CAPZA2,P47755,F-actin-capping protein subunit alpha-2,PA,cytosol,-1.176476261,19.52502291,1.3e-9,no hit
HNRNPH1,P31943,Heterogeneous nuclear ribonucleoprotein H,PA,cytosol,-1.202972767,20.73771517,1.31e-9,no hit
TIGAR,Q9NQ88,"Fructose-2,6-bisphosphatase TIGAR",PA,cytosol,-1.646338347,20.11968724,1.33e-9,no hit
EIF5B,O60841,Eukaryotic translation initiation factor 5B,PA,cytosol,-1.660787234,23.12724,1.33e-9,no hit
MVD,P53602,Diphosphomevalonate decarboxylase,PA,cytosol,-1.472863887,19.32464563,1.35e-9,no hit
COPS7A,Q9UBW8,COP9 signalosome complex subunit 7a,PA,cytosol,-1.371484248,20.8113423,1.35e-9,no hit
LUC7L2,Q9Y383,Putative RNA-binding protein Luc7-like 2,PA,cytosol,-1.291625012,22.26283993,1.38e-9,no hit
UBE2D3,P61077,Ubiquitin-conjugating enzyme E2 D3,PA,cytosol,-1.541436619,20.22437028,1.44e-9,no hit
PSMC2,P35998,26S proteasome regulatory subunit 7,PA,cytosol,-1.450345679,23.19197248,1.44e-9,no hit
DNAJC2,Q99543,DnaJ homolog subfamily C member 2,PA,cytosol,-1.44910345,19.97870638,1.45e-9,no hit
GSTT2,P0CG29,Glutathione S-transferase theta-2,PA,cytosol,-1.492764287,20.93625519,1.45e-9,no hit
MBNL1,Q9NR56,Muscleblind-like protein 1,PA,cytosol,-1.324935517,17.95840949,1.49e-9,no hit
PRPF4,O43172,U4/U6 small nuclear ribonucleoprotein Prp4,PA,cytosol,-1.025672506,17.95309714,1.51e-9,no hit
NUDCD1,Q96RS6,NudC domain-containing protein 1,PA,cytosol,-1.370297311,21.57533038,1.55e-9,no hit
CKB,P12277,Creatine kinase B-type,PA,cytosol,-1.52411472,23.25758475,1.56e-9,no hit
NUP93,Q8N1F7,Nuclear pore complex protein Nup93,PA,cytosol,-1.288464683,21.22210231,1.59e-9,no hit
EIF1B,O60739,Eukaryotic translation initiation factor 1b,PA,cytosol,-1.464232098,20.17711209,1.6e-9,no hit
ENOSF1,Q7L5Y1,Mitochondrial enolase superfamily member 1,PA,cytosol,-1.432906111,18.85692297,1.62e-9,no hit
UPF2,Q9HAU5,Regulator of nonsense transcripts 2,PA,cytosol,-1.377588009,19.61732778,1.64e-9,no hit
CLIC4,Q9Y696,Chloride intracellular channel protein 4,PA,cytosol,-1.71210208,19.89718528,1.66e-9,no hit
PSMG2,Q969U7,Proteasome assembly chaperone 2,PA,cytosol,-1.719678354,21.48169503,1.66e-9,no hit
PUM1,Q14671,Pumilio homolog 1,PA,cytosol,-1.612601152,19.36615966,1.68e-9,no hit
RPL13A,P40429,60S ribosomal protein L13a,PA,cytosol,-1.786378454,24.22831314,1.7e-9,no hit
MAP2K6,P52564,Dual specificity mitogen-activated protein kinase kinase 6,PA,cytosol,-1.55915498,20.88343796,1.71e-9,no hit
USP47,Q96K76,Ubiquitin carboxyl-terminal hydrolase 47,PA,cytosol,-1.626796003,20.95614447,1.72e-9,no hit
RPL7,P18124,60S ribosomal protein L7,PA,cytosol,-1.66991399,23.70559795,1.72e-9,no hit
ARHGAP1,Q07960,Rho GTPase-activating protein 1,PA,cytosol,-1.248296922,21.00515571,1.76e-9,no hit
CMBL,Q96DG6,Carboxymethylenebutenolidase homolog,PA,cytosol,-1.871590399,23.58730552,1.77e-9,no hit
POTEKP,Q9BYX7,Putative beta-actin-like protein 3,PA,cytosol,-1.079585043,20.44019973,1.8e-9,no hit
ADSL,P30566,Adenylosuccinate lyase,PA,cytosol,-1.822120699,21.23407119,1.8e-9,no hit
ANXA11,P50995,Annexin A11,PA,cytosol,-1.668444058,22.36348792,1.81e-9,no hit
EIF4H,Q15056,Eukaryotic translation initiation factor 4H,PA,cytosol,-1.99341621,20.33818934,1.91e-9,no hit
LANCL1,O43813,Glutathione S-transferase LANCL1,PA,cytosol,-1.58651477,20.825581,1.96e-9,no hit
YWHAQ,P27348,14-3-3 protein theta,PA,cytosol,-1.525212769,23.58147962,2e-9,no hit
NDRG1,Q92597,Protein NDRG1,PA,cytosol,-1.342438018,18.99867729,2.01e-9,no hit
RPL18A,Q02543,60S ribosomal protein L18a,PA,cytosol,-1.426988288,22.76942485,2.03e-9,no hit
SAE1,Q9UBE0,SUMO-activating enzyme subunit 1,PA,cytosol,-1.378188873,23.41539917,2.05e-9,no hit
CLIP1,P30622,CAP-Gly domain-containing linker protein 1,PA,cytosol,-1.8914835,19.77520009,2.06e-9,no hit
LIMCH1,Q9UPQ0,LIM and calponin homology domains-containing protein 1,PA,cytosol,-1.339950219,18.18551463,2.07e-9,no hit
WDR4,P57081,tRNA (guanine-N(7)-)-methyltransferase non-catalytic subunit WDR4,PA,cytosol,-1.252265418,21.47059438,2.1e-9,no hit
AKR1B1,P15121,Aldo-keto reductase family 1 member B1,PA,cytosol,-1.765061426,23.84322281,2.16e-9,no hit
FLNA,P21333,Filamin-A,PA,cytosol,-1.427193954,25.21342285,2.18e-9,no hit
PRPF19,Q9UMS4,Pre-mRNA-processing factor 19,PA,cytosol,-1.381870272,20.75910125,2.18e-9,no hit
ADPRS,Q9NX46,ADP-ribosylhydrolase ARH3,PA,cytosol,-1.738797793,18.66994906,2.19e-9,no hit
CUL3,Q13618,Cullin-3,PA,cytosol,-1.090654061,20.742083740000002,2.21e-9,no hit
HGS,O14964,Hepatocyte growth factor-regulated tyrosine kinase substrate,PA,cytosol,-1.402644358,19.3185835,2.22e-9,no hit
TRAPPC3,O43617,Trafficking protein particle complex subunit 3,PA,cytosol,-1.660156854,20.57071099,2.22e-9,no hit
NAPRT,Q6XQN6,Nicotinate phosphoribosyltransferase,PA,cytosol,-1.243013803,22.54266462,2.22e-9,no hit
BAG2,O95816,BAG family molecular chaperone regulator 2,PA,cytosol,-1.418424506,20.86412001,2.3e-9,no hit
RPUSD2,Q8IZ73,Pseudouridylate synthase RPUSD2,PA,cytosol,-1.20461068,21.2753396,2.36e-9,no hit
RPS9,P46781,40S ribosomal protein S9,PA,cytosol,-1.491550116,24.63359493,2.36e-9,no hit
RUVBL2,Q9Y230,RuvB-like 2,PA,cytosol,-1.2603114500000001,22.79261582,2.4e-9,no hit
IDI1,Q13907,Isopentenyl-diphosphate Delta-isomerase 1,PA,cytosol,-1.738151528,21.62277169,2.41e-9,no hit
TCEA1,P23193,Transcription elongation factor A protein 1,PA,cytosol,-2.054964117,18.97134125,2.41e-9,no hit
COPB1,P53618,Coatomer subunit beta,PA,cytosol,-1.365881113,21.89259234,2.48e-9,no hit
CNDP2,Q96KP4,Cytosolic non-specific dipeptidase,PA,cytosol,-1.377558368,21.00627732,2.51e-9,no hit
STAT5A,P42229,Signal transducer and activator of transcription 5A,PA,cytosol,-1.619029987,19.4959787,2.53e-9,no hit
CAST,P20810,Calpastatin,PA,cytosol,-2.023956541,18.85703055,2.55e-9,no hit
PSMA6,P60900,Proteasome subunit alpha type-6,PA,cytosol,-1.271006945,23.88004293,2.56e-9,no hit
NUBP2,Q9Y5Y2,Cytosolic Fe-S cluster assembly factor NUBP2,PA,cytosol,-1.655140777,19.14684756,2.57e-9,no hit
DUSP3,P51452,Dual specificity protein phosphatase 3,PA,cytosol,-1.907714481,19.76618168,2.59e-9,no hit
RBMS1,P29558,"RNA-binding motif, single-stranded-interacting protein 1",PA,cytosol,-1.325972796,19.1138981,2.63e-9,no hit
SRP14,P37108,Signal recognition particle 14 kDa protein,PA,cytosol,-1.21139263,22.65640574,2.64e-9,no hit
ROCK2,O75116,Rho-associated protein kinase 2,PA,cytosol,-1.319698685,20.27422394,2.65e-9,no hit
EIF3L,Q9Y262,Eukaryotic translation initiation factor 3 subunit L,PA,cytosol,-1.233495998,23.57368947,2.72e-9,no hit
PYCR3,Q53H96,Pyrroline-5-carboxylate reductase 3,PA,cytosol,-1.510902408,19.07494019,2.75e-9,no hit
SKP1,P63208,S-phase kinase-associated protein 1,PA,cytosol,-1.345803158,20.99410053,2.84e-9,no hit
ILK,Q13418,Integrin-linked protein kinase,PA,cytosol,-1.195582233,19.57363122,2.88e-9,no hit
TIPRL,O75663,TIP41-like protein,PA,cytosol,-1.394570839,20.29553752,2.91e-9,no hit
EIF5A,P63241,Eukaryotic translation initiation factor 5A-1,PA,cytosol,-2.110717446,22.20371619,2.94e-9,no hit
EIF3K,Q9UBQ5,Eukaryotic translation initiation factor 3 subunit K,PA,cytosol,-1.183422905,21.74029653,2.94e-9,no hit
RPL24,P83731,60S ribosomal protein L24,PA,cytosol,-1.922943683,23.90350001,3.05e-9,no hit
PSMC5,P62195,26S proteasome regulatory subunit 8,PA,cytosol,-1.305944091,21.88926051,3.07e-9,no hit
PWP1,Q13610,Periodic tryptophan protein 1 homolog,PA,cytosol,-1.376795328,18.83147743,3.11e-9,no hit
YWHAH,Q04917,14-3-3 protein eta,PA,cytosol,-1.425742706,23.42273226,3.12e-9,no hit
SORD,Q00796,Sorbitol dehydrogenase,PA,cytosol,-1.788747635,22.54425395,3.12e-9,no hit
HSPA4L,O95757,Heat shock 70 kDa protein 4L,PA,cytosol,-1.24342922,23.72125976,3.19e-9,no hit
CHAC2,Q8WUX2,Glutathione-specific gamma-glutamylcyclotransferase 2,PA,cytosol,-1.395759225,19.31256536,3.29e-9,no hit
CFL1,P23528,Cofilin-1,PA,cytosol,-1.785553958,23.53568974,3.32e-9,no hit
CUTC,Q9NTM9,Copper homeostasis protein cutC homolog,PA,cytosol,-1.432671716,18.81332598,3.34e-9,no hit
UBA3,Q8TBC4,NEDD8-activating enzyme E1 catalytic subunit,PA,cytosol,-1.382584,22.23208022,3.42e-9,no hit
PHF6,Q8IWS0,PHD finger protein 6,PA,cytosol,-1.39391526,20.97478063,3.46e-9,no hit
DUS1L,Q6P1R4,tRNA-dihydrouridine(16/17) synthase [NAD(P)(+)]-like,PA,cytosol,-1.15739879,19.94410445,3.51e-9,no hit
IARS1,P41252,"Isoleucine--tRNA ligase, cytoplasmic",PA,cytosol,-1.231578975,25.18958435,3.58e-9,no hit
TUBG1,P23258,Tubulin gamma-1 chain,PA,cytosol,-1.536372861,19.07413153,3.59e-9,no hit
RTRAF,Q9Y224,"RNA transcription, translation and transport factor protein",PA,cytosol,-1.23372207,20.86508417,3.6e-9,no hit
PDXP,Q96GD0,Chronophin,PA,cytosol,-1.328844882,17.40600439,3.65e-9,no hit
FUS,P35637,RNA-binding protein FUS,PA,cytosol,-1.598802879,21.66814249,3.67e-9,no hit
PSMD6,Q15008,26S proteasome non-ATPase regulatory subunit 6,PA,cytosol,-1.216838448,22.06272707,3.72e-9,no hit
KPNA2,P52292,Importin subunit alpha-1,PA,cytosol,-1.035212278,22.73633701,3.74e-9,no hit
GCLC,P48506,Glutamate--cysteine ligase catalytic subunit,PA,cytosol,-1.57753031,20.49059557,3.75e-9,no hit
